labels,low,medium,high,total
365,0.8370933000793561,0.8545936008365801,0.8680920726262527,0.8581889952594396
312,0.8373200317424329,0.8546779335121186,0.8682160928663558,0.8582996698208917
278,0.8374333975739712,0.8550827303547033,0.8685881535866653,0.8586685850257318
325,0.8374333975739712,0.8551839295653494,0.8686377616827066,0.8587423680666999
128,0.8381135925632015,0.8556393260132571,0.8691090385950987,0.859221957832992
277,0.838567055889355,0.8560103897856264,0.8693074709792639,0.8595355357571063
327,0.8387937875524317,0.8560103897856264,0.869431491219367,0.8596000959179533
355,0.8390205192155085,0.8561959216718109,0.8695803155074908,0.8597753306402524
319,0.8390205192155085,0.8564995193037495,0.8698283559876971,0.8600335712836404
323,0.8390205192155085,0.8566681846548263,0.870051592419883,0.8602088060059395
370,0.8393606167101235,0.8568031169356879,0.8702004167080067,0.8603655949679966
307,0.8393606167101235,0.8569380492165495,0.870250024804048,0.8604578237692067
374,0.8393606167101235,0.8570898480325186,0.8703740450441512,0.8605869440909008
354,0.839473982541662,0.8571741807080572,0.8704484571882131,0.8606699500119898
126,0.8398140800362771,0.8577645094368264,0.8709941462446671,0.86122332281925
66,0.8418546650039678,0.858776501543288,0.8716638555412243,0.8621917252319554
316,0.8418546650039678,0.8589283003592572,0.8719118960214307,0.8623669599542545
358,0.8421947624985829,0.8590463661050111,0.8720607203095545,0.8625145260361906
347,0.8423081283301213,0.8591812983858725,0.8722591526937196,0.8626713149982477
262,0.8425348599931981,0.8594005633422725,0.8724079769818435,0.8628649954807888
362,0.8427615916562748,0.8595860952284572,0.8726560174620498,0.8630771217235719
1385,0.8427615916562748,0.8595860952284572,0.8726808215100704,0.8630863446036928
193,0.8433284208139666,0.8597547605795341,0.872780037702153,0.8632615793259919
1404,0.8433284208139666,0.8597547605795341,0.8728296457981942,0.8632800250862339
1307,0.8433284208139666,0.8597716271146418,0.8728296457981942,0.863289247966355
55,0.8442353474662737,0.860749886150888,0.8737970036709991,0.8642576503790603
1553,0.8442353474662737,0.8608004857562112,0.8737970036709991,0.8642853190194234
130,0.8444620791293505,0.8613402148796573,0.8742930846314119,0.8647833545459576
1496,0.8444620791293505,0.8613739479498727,0.8742930846314119,0.8648018003061996
38,0.847069493254733,0.8628244699691342,0.8763022125210834,0.8665541475291905
1504,0.8471828590862714,0.8628244699691342,0.8763022125210834,0.8665633704093114
1133,0.8471828590862714,0.8628413365042419,0.8763022125210834,0.8665725932894324
93,0.84797641990704,0.8633641990925804,0.876674273241393,0.8670614059358457
396,0.8480897857385784,0.8634653983032266,0.8767982934814962,0.8671720804972977
63,0.8492234440539621,0.8643255915937189,0.8775920230181565,0.868029808348551
314,0.8492234440539621,0.864595456155442,0.8776416311141978,0.8681958201907292
721,0.8494501757170388,0.8646123226905497,0.8776416311141978,0.8682234888310921
527,0.8494501757170388,0.864646055760765,0.8776416311141978,0.8682419345913341
44,0.8505838340324227,0.8656749144023344,0.8803948804444885,0.869920498773357
294,0.8509239315270377,0.865911045893842,0.8809405695009426,0.8702801910980761
387,0.8512640290216529,0.8660122451044882,0.8810149816450045,0.8703908656595282
1463,0.8513773948531912,0.8660291116395958,0.8810149816450045,0.8704093114197702
516,0.8513773948531912,0.8661134443151344,0.8810149816450045,0.8704554258203752
78,0.8521709556739598,0.8672097690971344,0.8818335152296854,0.8714238282330806
1549,0.8521709556739598,0.8672097690971344,0.8818335152296854,0.8714238282330806
1433,0.8523976873370366,0.8672097690971344,0.8818335152296854,0.8714422739933226
95,0.8538714431470354,0.868221761203596,0.8822551840460363,0.872272333204213
242,0.8539848089785739,0.8683904265546729,0.8823295961900982,0.872401453525907
35,0.8562521256093414,0.8700264804601191,0.8841154876475841,0.8741445778687769
1517,0.8562521256093414,0.8700433469952268,0.8841154876475841,0.8741538007488978
99,0.8570456864301099,0.8709878729612576,0.8851820617124715,0.8751314260417243
31,0.8580659789139553,0.8723540623049807,0.8866703045937097,0.876514858059875
263,0.8581793447454937,0.8725227276560577,0.8869679531699574,0.876726984302658
338,0.8587461739031855,0.8727419926124577,0.8870919734100605,0.8769391105454412
23,0.8603332955447228,0.8754575047647961,0.8890762972517114,0.8792909449762972
258,0.8604466613762612,0.8757105027914116,0.8892003174918147,0.8794846254588383
1109,0.8604466613762612,0.8757105027914116,0.8892251215398354,0.8794938483389593
405,0.860673393039338,0.8757779689318423,0.8893243377319179,0.8795860771401693
1321,0.860673393039338,0.87579483546695,0.8893243377319179,0.8795953000202903
1492,0.860673393039338,0.8758454350722731,0.8893243377319179,0.8796229686606534
282,0.860673393039338,0.8759803673531347,0.889448357972021,0.8797428661022264
458,0.861013490533953,0.8760984330988885,0.8895227701160829,0.8798627635437994
540,0.861013490533953,0.8761490327042116,0.8895227701160829,0.8798904321841625
216,0.8614669538601065,0.8764188972659347,0.8896219863081655,0.8801117813070666
352,0.861580319691645,0.8765875626170115,0.8897460065482686,0.8802593473890027
239,0.8616936855231833,0.8769754929244885,0.8898452227403513,0.8805175880323908
1514,0.8616936855231833,0.8769923594595962,0.8898452227403513,0.8805268109125117
1509,0.8616936855231833,0.8769923594595962,0.8898700267883719,0.8805360337926328
98,0.8626006121754903,0.8776670208639039,0.8907133644210735,0.8812923099625551
482,0.8627139780070286,0.8777344870043347,0.8907629725171148,0.8813568701234021
33,0.8640743679854892,0.879370540909781,0.8923752356384562,0.8829616512644569
196,0.8647545629747194,0.8795223397257501,0.8925984720706419,0.883183000387361
111,0.8657748554585648,0.880078935384304,0.8934418097033436,0.8838839392765573
106,0.8665684162793335,0.8806355310428579,0.8937890663756325,0.8843819748030916
220,0.8666817821108718,0.8807873298588271,0.8938634785196944,0.8845018722446646
30,0.8684956354154858,0.8824571168344887,0.8965423157059232,0.8865585745116485
1319,0.8686090012470241,0.8824571168344887,0.8965423157059232,0.8865677973917695
37,0.8703094887200997,0.8838064396431041,0.8976088897708105,0.8878405548484681
1499,0.8703094887200997,0.8838064396431041,0.8976088897708105,0.8878405548484681
616,0.8703094887200997,0.8838233061782118,0.8976088897708105,0.8878497777285891
1480,0.8703094887200997,0.8838401727133195,0.8976088897708105,0.88785900060871
26,0.8734837320031742,0.8855436927591965,0.8995436055164203,0.889768136793758
524,0.8734837320031742,0.8855605592943042,0.899568409564441,0.889786582554
27,0.8757510486339417,0.8880062068849196,0.9013543010219268,0.891972405142678
159,0.8762045119600952,0.8884278702626119,0.901676753646195,0.8923597661077601
164,0.8762045119600952,0.8885965356136889,0.9020736184145253,0.8925995609909062
189,0.8766579752862487,0.8888158005700889,0.9022720507986903,0.8928301329939313
525,0.8766579752862487,0.8888495336403043,0.9023216588947316,0.8928670245144154
207,0.8769980727808638,0.889085665131812,0.9024952872308761,0.8930883736373194
269,0.8772248044439406,0.8895579281148274,0.9026937196150412,0.8934388430819176
233,0.8779049994331708,0.8898615257467658,0.9029417600952475,0.8937524210060318
286,0.878245096927786,0.8902663225893505,0.9032642127195158,0.894121336210872
240,0.8785851944224011,0.8906036532915044,0.9034378410556603,0.8943980226145021
167,0.8786985602539394,0.8907217190372582,0.9036362734398253,0.8945455886964381
299,0.8786985602539394,0.8908566513181198,0.9039091179680524,0.8947208234187372
359,0.8788119260854779,0.8912108485553812,0.9041323544002381,0.8950067327024883
371,0.8788119260854779,0.8913289143011351,0.9043059827363826,0.8951358530241824
290,0.8789252919170162,0.8914638465819966,0.9044796110725271,0.8952834191061184
1432,0.8791520235800929,0.8914638465819966,0.9044796110725271,0.8953018648663604
1027,0.8791520235800929,0.8914807131171043,0.9044796110725271,0.8953110877464815
1267,0.8791520235800929,0.891497579652212,0.9044796110725271,0.8953203106266024
43,0.8794921210747081,0.892981834741689,0.9061662863379304,0.8967867485658422
1325,0.8794921210747081,0.892981834741689,0.9062158944339717,0.8968051943260842
1440,0.8794921210747081,0.8930155678119044,0.9062406984819923,0.8968328629664472
231,0.8796054869062464,0.893639629610889,0.9063895227701161,0.8972386696917714
124,0.8797188527377848,0.8938588945672891,0.9065879551542811,0.8974415730544334
177,0.8800589502324,0.8941456256641198,0.906736779442405,0.8976813679375796
344,0.8802856818954767,0.8944492232960582,0.907009623970632,0.8979672772213306
70,0.8817594377054756,0.8955961476833814,0.90810100208354,0.8991201372364562
860,0.8817594377054756,0.8956973468940276,0.9081258061315607,0.8991846973973032
197,0.8822129010316291,0.8959840779908583,0.9082002182756226,0.8994060465202073
1383,0.8822129010316291,0.896000944525966,0.9082002182756226,0.8994152694003283
1294,0.8822129010316291,0.8960178110610737,0.9082002182756226,0.8994244922804493
163,0.8826663643577826,0.8962033429472583,0.9084234547078083,0.8996458414033535
848,0.8828930960208593,0.8962370760174737,0.9084730628038495,0.8997011786840795
1181,0.8828930960208593,0.8962876756227968,0.9084730628038495,0.8997288473244425
83,0.8835732910100895,0.896827404746243,0.90926679234051,0.9003744489329127
1299,0.8838000226731663,0.8968442712813507,0.90926679234051,0.9004021175732758
115,0.8848203151570116,0.8974008669399045,0.9101349340212322,0.9011122793425931
392,0.8849336809885501,0.8975357992207661,0.9102093461652941,0.9012229539040452
103,0.885840607640857,0.8978899964580276,0.9106062109336244,0.9016379835094903
1318,0.885840607640857,0.8979068629931353,0.9106062109336244,0.9016472063896114
104,0.8866341684616257,0.8983285263708276,0.9111270959420578,0.9021360190360246
1224,0.886747534293164,0.8983285263708276,0.9111270959420578,0.9021452419161455
150,0.8869742659562407,0.8986321240027662,0.9113255283262228,0.9024034825595337
90,0.8881079242716245,0.8998971141358431,0.9120696497668419,0.9034641137734492
1371,0.8881079242716245,0.8998971141358431,0.9120944538148625,0.9034733366535702
117,0.8883346559347013,0.9002513113731047,0.9126897509673578,0.9039068120192574
68,0.8896950459131617,0.9012801700146739,0.913433872407977,0.9048567686717208
251,0.8896950459131617,0.9014488353657508,0.9135826966961008,0.9050043347536568
995,0.8896950459131617,0.9014488353657508,0.9136323047921421,0.9050227805138988
259,0.8900351434077769,0.9015837676466124,0.9139299533683897,0.905234906756682
446,0.8900351434077769,0.9016343672519355,0.9140043655124517,0.905290244037408
1215,0.8900351434077769,0.9016849668572585,0.9140291695604723,0.905327135557892
50,0.8918489967123909,0.90269695896372,0.915418196249628,0.9065445557338646
200,0.8918489967123909,0.9030511562009816,0.9155918245857724,0.9068027963772527
69,0.8951366058270037,0.9049064750628278,0.9165343784105566,0.9084352461586704
204,0.8953633374900805,0.9051257400192279,0.9166335946026392,0.9086104808809695
1094,0.8953633374900805,0.9051257400192279,0.9166583986506598,0.9086197037610905
174,0.8957034349846956,0.9052438057649816,0.9170304593709694,0.9088502757641156
1197,0.8957034349846956,0.9052775388351971,0.9170304593709694,0.9088687215243576
421,0.8957034349846956,0.9053281384405202,0.9170304593709694,0.9088963901647207
140,0.8961568983108491,0.9059016006341817,0.9172536958031551,0.9093298655304078
1096,0.8961568983108491,0.9059184671692894,0.9172536958031551,0.9093390884105288
1093,0.8962702641423875,0.9059522002395048,0.9172536958031551,0.9093667570508919
121,0.8969504591316177,0.9061377321256894,0.9176753646195059,0.909680334975006
1355,0.8969504591316177,0.9061714651959049,0.9176753646195059,0.909698780735248
1317,0.8969504591316177,0.9061714651959049,0.9177001686675266,0.909708003615369
186,0.8970638249631561,0.9065256624331663,0.9178241889076297,0.9099570213786361
25,0.8992177757623853,0.9086002462514126,0.9218920527830142,0.9127792226956634
81,0.8995578732570003,0.9092749076557203,0.9230578430399842,0.9136092819065538
85,0.9008048974039224,0.9100507682706741,0.9236035320964381,0.9143378894361132
105,0.9019385557193063,0.9105398977887973,0.924025200912789,0.9148543707228893
173,0.9026187507085365,0.910776029280305,0.9242236332969541,0.9151126113662774
718,0.9026187507085365,0.9107928958154127,0.9242732413929954,0.9151402800066405
1345,0.9026187507085365,0.9107928958154127,0.924298045441016,0.9151495028867614
108,0.90307221403469,0.9113326249388588,0.92484373449747,0.9156844299337797
1407,0.90307221403469,0.9113494914739665,0.92484373449747,0.9156936528139007
152,0.903412311529305,0.9117205552463358,0.9250173628336145,0.9159887849777728
-6,0.903412311529305,0.9117374217814435,0.9250173628336145,0.9159980078578939
874,0.903412311529305,0.9117711548516588,0.9250173628336145,0.9160164536181359
107,0.9042058723500737,0.9124626827910742,0.9258358964182954,0.9167635069079372
147,0.9045459698446888,0.9130361449847357,0.9262575652346463,0.9172615424344714
100,0.905226164833919,0.913575874108182,0.9266296259549558,0.9177503550808846
1362,0.905226164833919,0.9135927406432897,0.9266296259549558,0.9177595779610057
1479,0.905226164833919,0.9136096071783973,0.9266296259549558,0.9177688008411267
57,0.9066999206439179,0.9146047327497512,0.9276962000198432,0.9188294320550422
1161,0.9066999206439179,0.9146215992848589,0.9277210040678638,0.9188478778152842
160,0.9072667498016098,0.9150095295923358,0.9279442405000496,0.9191891243797613
811,0.9072667498016098,0.9150432626625512,0.9279442405000496,0.9192075701400033
51,0.9096474322639156,0.9161733205147666,0.9291348348050402,0.9204618818364599
1295,0.9096474322639156,0.9161733205147666,0.9291596388530609,0.9204711047165809
963,0.9096474322639156,0.916207053584982,0.9291844429010815,0.9204987733569439
1340,0.9096474322639156,0.916207053584982,0.9292092469491021,0.9205079962370649
1263,0.9097607980954541,0.916207053584982,0.9292092469491021,0.9205172191171859
1273,0.9112345539054529,0.916207053584982,0.9292092469491021,0.920637116558759
1289,0.9113479197369913,0.916207053584982,0.9292092469491021,0.92064633943888
1002,0.9113479197369913,0.916207053584982,0.9292340509971228,0.920655562319001
996,0.9113479197369913,0.9162239201200897,0.929283659093164,0.920683230959364
1346,0.9113479197369913,0.9162407866551974,0.929283659093164,0.920692453839485
1323,0.9113479197369913,0.9162407866551974,0.9293084631411846,0.920701676719606
1300,0.9113479197369913,0.9162745197254129,0.9293084631411846,0.920720122479848
1301,0.9113479197369913,0.9162913862605205,0.9293580712372259,0.920747791120211
-9,0.9113479197369913,0.916375718936059,0.9293580712372259,0.9207939055208161
82,0.9125949438839134,0.9172865118318744,0.9301269967258656,0.9216793020124324
77,0.9140686996939122,0.9183997031489821,0.9313175910308562,0.9228506077877999
52,0.9147488946831425,0.9193442291150129,0.9322849489036611,0.9237821186800214
1168,0.9147488946831425,0.9193610956501206,0.9322849489036611,0.9237913415601424
967,0.9147488946831425,0.9194116952554436,0.932359361047723,0.9238466788408685
887,0.9147488946831425,0.919445428325659,0.932359361047723,0.9238651246011105
1237,0.9147488946831425,0.9194791613958745,0.932359361047723,0.9238835703613525
1303,0.9148622605146809,0.9194960279309822,0.932359361047723,0.9239020161215945
138,0.9154290896723728,0.9198670917033513,0.93263220557595,0.9242524855661927
1228,0.9155424555039111,0.9198670917033513,0.93263220557595,0.9242617084463136
1232,0.9155424555039111,0.919883958238459,0.93263220557595,0.9242709313264346
931,0.9156558213354495,0.9199345578437822,0.9326570096239706,0.9243170457270397
903,0.9157691871669879,0.9199345578437822,0.9326570096239706,0.9243262686071606
230,0.9157691871669879,0.9200863566597514,0.9332275027284452,0.9246214007710328
875,0.9157691871669879,0.920103223194859,0.9332275027284452,0.9246306236511538
1157,0.9157691871669879,0.9201200897299667,0.9332275027284452,0.9246398465312747
-7,0.9157691871669879,0.9202887550810437,0.9332275027284452,0.9247320753324848
786,0.9157691871669879,0.920322488151259,0.9332275027284452,0.9247505210927268
755,0.9159959188300646,0.9203730877565822,0.9333019148725072,0.9248243041336949
1220,0.9159959188300646,0.9203730877565822,0.9333267189205279,0.9248335270138158
1194,0.9159959188300646,0.9204574204321206,0.9333515229685485,0.9248888642945419
1254,0.9159959188300646,0.9204742869672283,0.9333515229685485,0.9248980871746629
1249,0.9159959188300646,0.9204742869672283,0.9333763270165691,0.9249073100547839
445,0.916109284661603,0.9205248865725514,0.9334011310645898,0.924953424455389
1784,0.916109284661603,0.9205417531076591,0.9334011310645898,0.9249626473355099
87,0.9165627479877565,0.9213682133279361,0.9346661375136422,0.9259218268680943
1087,0.9165627479877565,0.9213850798630437,0.9346661375136422,0.9259310497482154
1074,0.9165627479877565,0.9214188129332591,0.9346661375136422,0.9259494955084574
820,0.9165627479877565,0.9215200121439053,0.9347653537057248,0.9260417243096675
1100,0.9165627479877565,0.9215200121439053,0.934814961801766,0.9260601700699095
187,0.9167894796508332,0.9217224105651975,0.9350381982339517,0.9262722963126925
919,0.9167894796508332,0.921756143635413,0.9350381982339517,0.9262907420729345
812,0.9172429429769867,0.9217898767056284,0.9351374144260344,0.9263829708741446
182,0.9178097721346786,0.9221272074077822,0.9355094751463439,0.9267518860789847
161,0.9183766012923705,0.9224476715748284,0.9358319277706122,0.9270931326434619
253,0.9190567962816008,0.9231391995142438,0.9360551642027979,0.9276096139302381
218,0.9192835279446775,0.9232741317951053,0.9362784006349836,0.9277848486525372
1116,0.9192835279446775,0.923290998330213,0.9362784006349836,0.9277940715326582
884,0.9193968937762158,0.9233078648653207,0.9362784006349836,0.9278125172929003
1143,0.9193968937762158,0.923341597935536,0.9363032046830043,0.9278401859332632
62,0.9210973812492914,0.9243704565771054,0.9371465423157059,0.9288547027465737
249,0.9212107470808298,0.9245897215335054,0.9372209544597678,0.9290114917086307
143,0.9212107470808298,0.9248933191654438,0.9373945827959123,0.9292420637116559
973,0.9212107470808298,0.9248933191654438,0.9374193868439329,0.9292512865917769
158,0.921550844575445,0.9253318490782438,0.937890663756325,0.929693984837585
942,0.921550844575445,0.9253824486835669,0.937890663756325,0.9297216534779481
351,0.921550844575445,0.9254161817537824,0.9380394880444488,0.9297954365189162
1379,0.921550844575445,0.9254330482888901,0.9380394880444488,0.9298046593990371
927,0.921550844575445,0.9255005144293208,0.9380642920924694,0.9298507737996422
949,0.921550844575445,0.9255342474995362,0.9381139001885108,0.9298876653201261
917,0.921550844575445,0.9255679805697515,0.9381883123325727,0.9299337797207312
285,0.9216642104069833,0.9257535124559362,0.9383123325726759,0.9300905686827883
498,0.9217775762385217,0.9258041120612592,0.938436352812779,0.9301735746038773
796,0.9217775762385217,0.9258209785963669,0.9384611568607997,0.9301920203641193
455,0.9217775762385217,0.9259390443421208,0.9384859609088203,0.9302658034050874
247,0.9222310395646752,0.9260571100878746,0.9386099811489235,0.9304133694870234
198,0.922457771227752,0.9261920423687362,0.9390316499652743,0.9306623872502905
1081,0.922457771227752,0.9262089089038439,0.9390316499652743,0.9306716101304116
1079,0.922457771227752,0.9262257754389516,0.9390316499652743,0.9306808330105325
102,0.9230246003854439,0.9267317714921823,0.9396765552138109,0.9312434286979138
71,0.924271624532366,0.9274401659667054,0.9405198928465126,0.9320458192684411
1173,0.9243849903639043,0.9274401659667054,0.9405198928465126,0.9320550421485622
1172,0.9243849903639043,0.9274570325018131,0.9405198928465126,0.9320642650286831
897,0.9243849903639043,0.9274738990369208,0.9405446968945332,0.9320827107889251
913,0.9243849903639043,0.9274907655720286,0.9405446968945332,0.9320919336690462
736,0.9243849903639043,0.9275413651773516,0.9405943049905745,0.9321380480696512
1148,0.9243849903639043,0.9275413651773516,0.9406191090385951,0.9321472709497722
134,0.9247250878585195,0.9279798950901517,0.9409415616628634,0.9325346319148544
116,0.925178551184673,0.928401558467844,0.9413384264311936,0.9329496615202996
906,0.925178551184673,0.9284690246082747,0.9413632304792142,0.9329957759209045
960,0.925178551184673,0.9285027576784901,0.9413632304792142,0.9330142216811466
951,0.925178551184673,0.9285533572838132,0.9414872507193174,0.9330880047221146
1163,0.925178551184673,0.9285702238189208,0.941512054767338,0.9331064504823566
894,0.925178551184673,0.9285870903540285,0.9415368588153586,0.9331248962425986
118,0.9258587461739032,0.9294304171094132,0.9421321559678539,0.933862726652279
785,0.9261988436685183,0.9294641501796286,0.9421321559678539,0.933908841052884
1226,0.9261988436685183,0.9294641501796286,0.9421569600158746,0.933918063933005
932,0.9261988436685183,0.9294810167147363,0.9421569600158746,0.933927286813126
830,0.9261988436685183,0.9295147497849516,0.9422313721599365,0.9339734012137311
795,0.9261988436685183,0.9295484828551671,0.9422313721599365,0.9339918469739731
886,0.9263122095000567,0.9295822159253825,0.9422313721599365,0.934019515614336
862,0.9265389411631334,0.9295990824604902,0.9422561762079571,0.9340564071348201
74,0.9271057703208253,0.930813472988244,0.9430002976485763,0.9350432553077676
236,0.9274458678154405,0.9310833375499671,0.9431987300327414,0.9352922730710346
208,0.9276725994785172,0.9312688694361517,0.9433971624169064,0.9354859535535757
243,0.9276725994785172,0.9314375347872287,0.9434715745609683,0.9356058509951488
928,0.9276725994785172,0.9314881343925517,0.9434715745609683,0.9356335196355118
922,0.9276725994785172,0.9315050009276594,0.9434715745609683,0.9356427425156327
199,0.927899331141594,0.931859198164921,0.9436452028971128,0.9359194289192629
805,0.9280126969731323,0.9318929312351364,0.9436452028971128,0.9359470975596259
930,0.9281260628046707,0.9319097977702441,0.9436452028971128,0.9359655433198679
206,0.928239428636209,0.932078463121321,0.9437444190891954,0.936103886521683
