labels,low,medium,high,total
21,0.11872354062304981,0.8243350368533792,0.5739850562498946,0.8285282127902901
22,0.11907773786031135,0.8261903557152254,0.5752500463829715,0.830437348975338
23,0.11943193509757291,0.8279613419015331,0.5764644369107255,0.8323188165200228
24,0.11978613233483446,0.8296985950176256,0.5776788274384793,0.8340711637430137
25,0.12012346303698831,0.8314021150635025,0.5788932179662332,0.8358142880858834
26,0.12046079373914217,0.8330719020391641,0.580057008888664,0.8375112980281483
27,0.12078125790618834,0.8347416890148257,0.5812039332759871,0.839189862210171
28,0.1211017220732345,0.8363777429202719,0.5823339911282025,0.8408684263921937
29,0.12142218624028066,0.8380137968257181,0.5834303159102026,0.8425008761736115
30,0.12174265040732682,0.8396161176609489,0.5844591745517719,0.8441056573146662
31,0.12206311457437298,0.841201571961072,0.5854880331933411,0.8456551011749949
32,0.12236671220631146,0.8427701597260875,0.5865000252998026,0.8471768763949606
33,0.12267030983824993,0.8443218809559953,0.5874951508711566,0.8486894287348054
34,0.12294017439997301,0.8458061360454722,0.5884396768371873,0.850155866674045
35,0.1232100389616961,0.8472566580647337,0.5893842028032181,0.8515392986921956
36,0.12347990352341918,0.8486228474084568,0.5902443960937105,0.8528950620699832
37,0.12374976808514226,0.8499721702170723,0.5911045893842028,0.8542508254477709
38,0.12400276611175766,0.8513214930256877,0.591914183069372,0.8555696973050745
39,0.12425576413837305,0.8526370827640878,0.5927237767545414,0.856842454761773
